SEQUENCE1,SEQUENCE2,SEQUENCE3,SEQUENCE4,ORG,OBJ,PROJECT,ACCOUNT,ACCOUNT DESCRIPTION,TYPE,ORIGINAL APPROP,,,,,
6200,70,7060,520290,62700100,520290,,6200-70-00-7060-706000-706016-000-520290-,Contract Maint Services,E,0,,,,,
6200,70,7060,520310,62000360,520310,,6200-70-00-7060-706000-000000-000-520310-,Chemicals & Lab Supply,E,"345,000",,,,,
6200,70,7060,520310,62000380,520310,,6200-70-00-7060-706010-000000-000-520310-,Chemicals & Lab Supply,E,0,,,,,
6200,70,7060,520310,62700030,520310,,6200-70-00-7060-706000-706011-000-520310-,Chemicals & Lab Supply,E,0,,,,,
6200,70,7060,520310,62700070,520310,,6200-70-00-7060-706000-706012-000-520310-,Chemicals & Lab Supply,E,0,,,,,
6200,70,7060,520310,62700080,520310,,6200-70-00-7060-706000-706014-000-520310-,Chemicals & Lab Supply,E,0,,,,,
6200,70,7060,520310,62700090,520310,,6200-70-00-7060-706000-706015-000-520310-,Chemicals & Lab Supply,E,0,,,,,
6200,70,7060,520310,62700100,520310,,6200-70-00-7060-706000-706016-000-520310-,Chemicals & Lab Supply,E,0,,,,,
6200,70,7060,520350,62000360,520350,,6200-70-00-7060-706000-000000-000-520350-,Utilities-Gas,E,"30,000",,,,,
6200,70,7060,520350,62000380,520350,,6200-70-00-7060-706010-000000-000-520350-,Utilities-Gas,E,0,,,,,
6200,70,7060,520360,62000360,520360,,6200-70-00-7060-706000-000000-000-520360-,Utilities - Water,E,"15,100",,,,,
6200,70,7060,520540,62000360,520540,,6200-70-00-7060-706000-000000-000-520540-,Fees-Laboratory Testing,E,"131,693",,,,,
6200,70,7060,520540,62000380,520540,,6200-70-00-7060-706010-000000-000-520540-,Fees-Laboratory Testing,E,0,,,,,
6200,70,7060,520540,62700070,520540,,6200-70-00-7060-706000-706012-000-520540-,Fees-Laboratory Testing,E,0,,,,,
6200,70,7060,520550,62000360,520550,,6200-70-00-7060-706000-000000-000-520550-,Safety Costs,E,"8,500",,,,,
6200,70,7060,520550,62000380,520550,,6200-70-00-7060-706010-000000-000-520550-,Safety Costs,E,0,,,,,
6200,70,7060,520550,62700070,520550,,6200-70-00-7060-706000-706012-000-520550-,Safety Costs,E,0,,,,,
6200,70,7060,520550,62700100,520550,,6200-70-00-7060-706000-706016-000-520550-,Safety Costs,E,0,,,,,
6200,70,7060,520610,62000360,520610,,6200-70-00-7060-706000-000000-000-520610-,Education,E,0,,,,,
6200,70,7060,520610,62700080,520610,,6200-70-00-7060-706000-706014-000-520610-,Education,E,0,,,,,
6200,70,7060,520610,62700090,520610,,6200-70-00-7060-706000-706015-000-520610-,Education,E,0,,,,,
6200,70,7060,520740,62000360,520740,,6200-70-00-7060-706000-000000-000-520740-,Landfill Services,E,"6,000",,,,,
6200,70,7060,520740,62000380,520740,,6200-70-00-7060-706010-000000-000-520740-,Landfill Services,E,0,,,,,
6200,70,7060,521900,62000360,521900,,6200-70-00-7060-706000-000000-000-521900-,Fees - Other,E,"13,300",,,,,
6200,70,7060,521900,62000380,521900,,6200-70-00-7060-706010-000000-000-521900-,Fees - Other,E,0,,,,,
6200,70,7060,521910,62000360,521910,,6200-70-00-7060-706000-000000-000-521910-,Misc Contractual Services,E,"58,148",,,,,
6200,70,7060,521910,62000380,521910,,6200-70-00-7060-706010-000000-000-521910-,Misc Contractual Services,E,0,,,,,
6200,70,7060,521910,62700030,521910,,6200-70-00-7060-706000-706011-000-521910-,Misc Contractual Services,E,0,,,,,
6200,70,7060,521910,62700080,521910,,6200-70-00-7060-706000-706014-000-521910-,Misc Contractual Services,E,0,,,,,
6200,70,7060,522000,62000360,522000,,6200-70-00-7060-706000-000000-000-522000-,Motor Fuels & Lubrcnts,E,"25,000",,,,,
6200,70,7060,522200,62000360,522200,,6200-70-00-7060-706000-000000-000-522200-,Janitorial & Cleaning Supplies,E,"50,000",,,,,
6200,70,7060,522200,62000380,522200,,6200-70-00-7060-706010-000000-000-522200-,Janitorial & Cleaning Supplies,E,0,,,,,
6200,70,7060,522210,62000360,522210,,6200-70-00-7060-706000-000000-000-522210-,Specialty Departmental Supplie,E,0,,,,,
6200,70,7060,522210,62000380,522210,,6200-70-00-7060-706010-000000-000-522210-,Specialty Departmental Supplie,E,0,,,,,
6200,70,7060,522220,62000360,522220,,6200-70-00-7060-706000-000000-000-522220-,Equipment Maintenance,E,"52,500",,,,,
6200,70,7060,522220,62700070,522220,,6200-70-00-7060-706000-706012-000-522220-,Equipment Maintenance,E,0,,,,,
6200,70,7060,522230,62000360,522230,,6200-70-00-7060-706000-000000-000-522230-,Sm Tools & Expnd Eqpt,E,"5,900",,,,,
6200,70,7060,522230,62000380,522230,,6200-70-00-7060-706010-000000-000-522230-,Sm Tools & Expnd Eqpt,E,0,,,,,
6200,70,7060,522230,62700030,522230,,6200-70-00-7060-706000-706011-000-522230-,Sm Tools & Expnd Eqpt,E,0,,,,,
6200,70,7060,522230,62700070,522230,,6200-70-00-7060-706000-706012-000-522230-,Sm Tools & Expnd Eqpt,E,0,,,,,
6200,70,7060,522230,62700080,522230,,6200-70-00-7060-706000-706014-000-522230-,Sm Tools & Expnd Eqpt,E,0,,,,,
6200,70,7060,522230,62700090,522230,,6200-70-00-7060-706000-706015-000-522230-,Sm Tools & Expnd Eqpt,E,0,,,,,
6200,70,7060,522230,62700100,522230,,6200-70-00-7060-706000-706016-000-522230-,Sm Tools & Expnd Eqpt,E,0,,,,,
6200,70,7060,522240,62000360,522240,,6200-70-00-7060-706000-000000-000-522240-,Office Supplies,E,"21,500",,,,,
6200,70,7060,522240,62000380,522240,,6200-70-00-7060-706010-000000-000-522240-,Office Supplies,E,0,,,,,
6200,70,7060,522240,62700080,522240,,6200-70-00-7060-706000-706014-000-522240-,Office Supplies,E,0,,,,,
6200,70,7060,522240,62700100,522240,,6200-70-00-7060-706000-706016-000-522240-,Office Supplies,E,0,,,,,
6200,70,7060,522250,62000360,522250,,6200-70-00-7060-706000-000000-000-522250-,Technology Services,E,"9,500",,,,,
6200,70,7060,522490,62000360,522490,,6200-70-00-7060-706000-000000-000-522490-,Other Materials/Supplies,E,0,,,,,
6200,70,7060,522490,62000380,522490,,6200-70-00-7060-706010-000000-000-522490-,Other Materials/Supplies,E,0,,,,,
6200,70,7060,522490,62700080,522490,,6200-70-00-7060-706000-706014-000-522490-,Other Materials/Supplies,E,0,,,,,
6200,70,7060,522490,62700100,522490,,6200-70-00-7060-706000-706016-000-522490-,Other Materials/Supplies,E,0,,,,,
6200,70,7060,522500,62000360,522500,,6200-70-00-7060-706000-000000-000-522500-,Telecommunications,E,"35,000",,,,,
6200,70,7060,522500,62000380,522500,,6200-70-00-7060-706010-000000-000-522500-,Telecommunications,E,0,,,,,
6200,70,7060,522500,62700080,522500,,6200-70-00-7060-706000-706014-000-522500-,Telecommunications,E,0,,,,,
6200,70,7060,522510,62000360,522510,,6200-70-00-7060-706000-000000-000-522510-,ISP Telecommunications,E,"14,588",,,,,
6200,70,7060,522510,62000380,522510,,6200-70-00-7060-706010-000000-000-522510-,ISP Telecommunications,E,179,,,,,
6200,70,7060,522520,62000360,522520,,6200-70-00-7060-706000-000000-000-522520-,Utilities,E,"190,000",,,,,
6200,70,7060,523500,62000360,523500,,6200-70-00-7060-706000-000000-000-523500-,Licenses And Taxes,E,"50,000",,,,,
6200,70,7060,523500,62000380,523500,,6200-70-00-7060-706010-000000-000-523500-,Licenses And Taxes,E,0,,,,,
6200,70,7060,523510,62000360,523510,,6200-70-00-7060-706000-000000-000-523510-,Highway Use Tax,E,0,,,,,
6200,70,7060,524020,62000360,524020,,6200-70-00-7060-706000-000000-000-524020-,Rental Of Equipment,E,"35,000",,,,,
6200,70,7060,524020,62000380,524020,,6200-70-00-7060-706010-000000-000-524020-,Rental Of Equipment,E,0,,,,,
6200,70,7060,529000,62000360,529000,,6200-70-00-7060-706000-000000-000-529000-,Travel & Meetings,E,"8,790",,,,,
6200,70,7060,529000,62000380,529000,,6200-70-00-7060-706010-000000-000-529000-,Travel & Meetings,E,0,,,,,
6200,70,7060,529000,62700030,529000,,6200-70-00-7060-706000-706011-000-529000-,Travel & Meetings,E,0,,,,,
6200,70,7060,529000,62700070,529000,,6200-70-00-7060-706000-706012-000-529000-,Travel & Meetings,E,0,,,,,
6200,70,7060,529010,62000360,529010,,6200-70-00-7060-706000-000000-000-529010-,Empl Reimb Training Exp,E,"12,700",,,,,
6200,70,7060,529020,62000360,529020,,6200-70-00-7060-706000-000000-000-529020-,Training Conf & Meetings,E,"18,235",,,,,
6200,70,7060,529030,62000360,529030,,6200-70-00-7060-706000-000000-000-529030-,Postage,E,"75,000",,,,,
6200,70,7060,529030,62000380,529030,,6200-70-00-7060-706010-000000-000-529030-,Postage,E,0,,,,,
6200,70,7060,529030,62700070,529030,,6200-70-00-7060-706000-706012-000-529030-,Postage,E,0,,,,,
6200,70,7060,529040,62000360,529040,,6200-70-00-7060-706000-000000-000-529040-,Printing & Publishing,E,"1,000",,,,,
6200,70,7060,529050,62000360,529050,,6200-70-00-7060-706000-000000-000-529050-,"Dues,Subscr, & Prof Lic",E,"16,800",,,,,
6200,70,7060,529999,62000360,529999,,6200-70-00-7060-706000-000000-000-529999-,Pcard expense - unallocated,E,0,,,,,
6200,70,7060,529999,62000380,529999,,6200-70-00-7060-706010-000000-000-529999-,Pcard expense - unallocated,E,0,,,,,
6200,70,7060,529999,62700030,529999,,6200-70-00-7060-706000-706011-000-529999-,Pcard expense - unallocated,E,0,,,,,
6200,70,7060,530170,62000360,530170,,6200-70-00-7060-706000-000000-000-530170-,Miscellaneous Equip,E,"53,950",,,,,
6200,70,7060,530170,62700070,530170,,6200-70-00-7060-706000-706012-000-530170-,Miscellaneous Equip,E,0,,,,,
6200,70,7060,560100,62000360,560100,,6200-70-00-7060-706000-000000-000-560100-,Reimbursed Expenses,E,"2,693,169",,,,,
6200,70,7070,510100,62000440,510100,,6200-70-00-7070-707020-000000-000-510100-,Salaries & Wages - Regular,E,"660,702",,,,,
6200,70,7070,510100,62000500,510100,,6200-70-71-7070-707030-000000-000-510100-,Salaries & Wages - Regular,E,"443,078",,,,,
6200,70,7070,510100,62000510,510100,,6200-70-71-7070-707010-000000-000-510100-,Salaries & Wages - Regular,E,"420,848",,,,,
6200,70,7070,510100,62000530,510100,,6200-70-71-7070-707070-000000-000-510100-,Salaries & Wages - Regular,E,"273,266",,,,,
6200,70,7070,510100,62000540,510100,,6200-70-71-7070-707085-000000-000-510100-,Salaries & Wages - Regular,E,"1,007,531",,,,,
6200,70,7070,510100,62000550,510100,,6200-70-71-7070-707086-000000-000-510100-,Salaries & Wages - Regular,E,"385,772",,,,,
6200,70,7070,510100,62000560,510100,,6200-70-71-7070-707087-000000-000-510100-,Salaries & Wages - Regular,E,"338,887",,,,,
6200,70,7070,510140,62000440,510140,,6200-70-00-7070-707020-000000-000-510140-,Overtime,E,"18,740",,,,,
6200,70,7070,510140,62000500,510140,,6200-70-71-7070-707030-000000-000-510140-,Overtime,E,"18,740",,,,,
6200,70,7070,510140,62000510,510140,,6200-70-71-7070-707010-000000-000-510140-,Overtime,E,"14,200",,,,,
6200,70,7070,510140,62000530,510140,,6200-70-71-7070-707070-000000-000-510140-,Overtime,E,"9,100",,,,,
6200,70,7070,510140,62000540,510140,,6200-70-71-7070-707085-000000-000-510140-,Overtime,E,"48,000",,,,,
6200,70,7070,510140,62000550,510140,,6200-70-71-7070-707086-000000-000-510140-,Overtime,E,"13,000",,,,,
6200,70,7070,510140,62000560,510140,,6200-70-71-7070-707087-000000-000-510140-,Overtime,E,"13,000",,,,,
6200,70,7070,510150,62000500,510150,,6200-70-71-7070-707030-000000-000-510150-,Salary & Wage - Temp,E,"34,000",,,,,
6200,70,7070,510195,62000440,510195,,6200-70-00-7070-707020-000000-000-510195-,Employee Merit Pay,E,"6,032",,,,,
6200,70,7070,510195,62000500,510195,,6200-70-71-7070-707030-000000-000-510195-,Employee Merit Pay,E,"4,475",,,,,
6200,70,7070,510195,62000510,510195,,6200-70-71-7070-707010-000000-000-510195-,Employee Merit Pay,E,"5,434",,,,,
6200,70,7070,510195,62000530,510195,,6200-70-71-7070-707070-000000-000-510195-,Employee Merit Pay,E,"3,945",,,,,
6200,70,7070,510195,62000540,510195,,6200-70-71-7070-707085-000000-000-510195-,Employee Merit Pay,E,"13,300",,,,,
6200,70,7070,510195,62000550,510195,,6200-70-71-7070-707086-000000-000-510195-,Employee Merit Pay,E,"4,085",,,,,
6200,70,7070,510195,62000560,510195,,6200-70-71-7070-707087-000000-000-510195-,Employee Merit Pay,E,"4,030",,,,,
6200,70,7070,515130,62000440,515130,,6200-70-00-7070-707020-000000-000-515130-,Social Security Tax,E,"51,005",,,,,
6200,70,7070,515130,62000500,515130,,6200-70-71-7070-707030-000000-000-515130-,Social Security Tax,E,"34,238",,,,,
6200,70,7070,515130,62000510,515130,,6200-70-71-7070-707010-000000-000-515130-,Social Security Tax,E,"32,611",,,,,
6200,70,7070,515130,62000530,515130,,6200-70-71-7070-707070-000000-000-515130-,Social Security Tax,E,"21,207",,,,,
6200,70,7070,515130,62000540,515130,,6200-70-71-7070-707085-000000-000-515130-,Social Security Tax,E,"76,854",,,,,
6200,70,7070,515130,62000550,515130,,6200-70-71-7070-707086-000000-000-515130-,Social Security Tax,E,"29,824",,,,,
6200,70,7070,515130,62000560,515130,,6200-70-71-7070-707087-000000-000-515130-,Social Security Tax,E,"26,233",,,,,
6200,70,7070,515140,62000440,515140,,6200-70-00-7070-707020-000000-000-515140-,Empl Retirement Expns,E,"47,805",,,,,
6200,70,7070,515140,62000500,515140,,6200-70-71-7070-707030-000000-000-515140-,Empl Retirement Expns,E,"52,090",,,,,
6200,70,7070,515140,62000510,515140,,6200-70-71-7070-707010-000000-000-515140-,Empl Retirement Expns,E,"30,564",,,,,
6200,70,7070,515140,62000530,515140,,6200-70-71-7070-707070-000000-000-515140-,Empl Retirement Expns,E,"49,076",,,,,
6200,70,7070,515140,62000540,515140,,6200-70-71-7070-707085-000000-000-515140-,Empl Retirement Expns,E,"81,298",,,,,
6200,70,7070,515140,62000550,515140,,6200-70-71-7070-707086-000000-000-515140-,Empl Retirement Expns,E,"43,224",,,,,
6200,70,7070,515140,62000560,515140,,6200-70-71-7070-707087-000000-000-515140-,Empl Retirement Expns,E,"50,935",,,,,
6200,70,7070,515150,62000440,515150,,6200-70-00-7070-707020-000000-000-515150-,Empl Insurance Premium,E,"64,870",,,,,
6200,70,7070,515150,62000500,515150,,6200-70-71-7070-707030-000000-000-515150-,Empl Insurance Premium,E,"51,896",,,,,
6200,70,7070,515150,62000510,515150,,6200-70-71-7070-707010-000000-000-515150-,Empl Insurance Premium,E,"38,922",,,,,
6200,70,7070,515150,62000530,515150,,6200-70-71-7070-707070-000000-000-515150-,Empl Insurance Premium,E,"38,922",,,,,
6200,70,7070,515150,62000540,515150,,6200-70-71-7070-707085-000000-000-515150-,Empl Insurance Premium,E,"142,714",,,,,
6200,70,7070,515150,62000550,515150,,6200-70-71-7070-707086-000000-000-515150-,Empl Insurance Premium,E,"51,896",,,,,
6200,70,7070,515150,62000560,515150,,6200-70-71-7070-707087-000000-000-515150-,Empl Insurance Premium,E,"45,409",,,,,
6200,70,7070,515190,62000440,515190,,6200-70-00-7070-707020-000000-000-515190-,401K Retirement,E,"20,002",,,,,
6200,70,7070,515190,62000500,515190,,6200-70-71-7070-707030-000000-000-515190-,401K Retirement,E,"13,427",,,,,
6200,70,7070,515190,62000510,515190,,6200-70-71-7070-707010-000000-000-515190-,401K Retirement,E,"12,788",,,,,
6200,70,7070,515190,62000530,515190,,6200-70-71-7070-707070-000000-000-515190-,401K Retirement,E,"8,316",,,,,
6200,70,7070,515190,62000540,515190,,6200-70-71-7070-707085-000000-000-515190-,401K Retirement,E,"30,139",,,,,
6200,70,7070,515190,62000550,515190,,6200-70-71-7070-707086-000000-000-515190-,401K Retirement,E,"11,696",,,,,
6200,70,7070,515190,62000560,515190,,6200-70-71-7070-707087-000000-000-515190-,401K Retirement,E,"10,288",,,,,
6200,70,7070,520030,62000440,520030,,6200-70-00-7070-707020-000000-000-520030-,Uniforms-Prot Clothing,E,"3,700",,,,,
6200,70,7070,520030,62000500,520030,,6200-70-71-7070-707030-000000-000-520030-,Uniforms-Prot Clothing,E,"2,855",,,,,
6200,70,7070,520030,62000510,520030,,6200-70-71-7070-707010-000000-000-520030-,Uniforms-Prot Clothing,E,600,,,,,
6200,70,7070,520030,62000530,520030,,6200-70-71-7070-707070-000000-000-520030-,Uniforms-Prot Clothing,E,"1,350",,,,,
6200,70,7070,520030,62000540,520030,,6200-70-71-7070-707085-000000-000-520030-,Uniforms-Prot Clothing,E,"10,200",,,,,
6200,70,7070,520030,62000550,520030,,6200-70-71-7070-707086-000000-000-520030-,Uniforms-Prot Clothing,E,"2,280",,,,,
6200,70,7070,520030,62000560,520030,,6200-70-71-7070-707087-000000-000-520030-,Uniforms-Prot Clothing,E,"1,850",,,,,
6200,70,7070,520050,62000510,520050,,6200-70-71-7070-707010-000000-000-520050-,Auto & Othr Allowances,E,500,,,,,
6200,70,7070,520060,62000510,520060,,6200-70-71-7070-707010-000000-000-520060-,Meals and Subsistence,E,"4,000",,,,,
6200,70,7070,520060,62000540,520060,,6200-70-71-7070-707085-000000-000-520060-,Meals and Subsistence,E,0,,,,,
6200,70,7070,520100,62000440,520100,,6200-70-00-7070-707020-000000-000-520100-,Maintenance Materials & Suppli,E,"6,000",,,,,
6200,70,7070,520100,62000500,520100,,6200-70-71-7070-707030-000000-000-520100-,Maintenance Materials & Suppli,E,"4,750",,,,,
6200,70,7070,520100,62000520,520100,,6200-70-71-7070-707060-000000-000-520100-,Maintenance Materials & Suppli,E,"26,400",,,,,
6200,70,7070,520100,62000530,520100,,6200-70-71-7070-707070-000000-000-520100-,Maintenance Materials & Suppli,E,"48,600",,,,,
6200,70,7070,520100,62000540,520100,,6200-70-71-7070-707085-000000-000-520100-,Maintenance Materials & Suppli,E,"200,705",,,,,
6200,70,7070,520100,62000550,520100,,6200-70-71-7070-707086-000000-000-520100-,Maintenance Materials & Suppli,E,"41,460",,,,,
6200,70,7070,520100,62000560,520100,,6200-70-71-7070-707087-000000-000-520100-,Maintenance Materials & Suppli,E,"40,051",,,,,
6200,70,7070,520110,62000440,520110,,6200-70-00-7070-707020-000000-000-520110-,M&R Equipment,E,"5,987",,,,,
6200,70,7070,520110,62000500,520110,,6200-70-71-7070-707030-000000-000-520110-,M&R Equipment,E,"10,424",,,,,
6200,70,7070,520110,62000510,520110,,6200-70-71-7070-707010-000000-000-520110-,M&R Equipment,E,"3,117",,,,,
6200,70,7070,520110,62000520,520110,,6200-70-71-7070-707060-000000-000-520110-,M&R Equipment,E,"18,500",,,,,
6200,70,7070,520110,62000530,520110,,6200-70-71-7070-707070-000000-000-520110-,M&R Equipment,E,"45,247",,,,,
6200,70,7070,520110,62000540,520110,,6200-70-71-7070-707085-000000-000-520110-,M&R Equipment,E,"71,883",,,,,
6200,70,7070,520110,62000550,520110,,6200-70-71-7070-707086-000000-000-520110-,M&R Equipment,E,"31,433",,,,,
6200,70,7070,520110,62000560,520110,,6200-70-71-7070-707087-000000-000-520110-,M&R Equipment,E,"31,070",,,,,
6200,70,7070,520120,62000440,520120,,6200-70-00-7070-707020-000000-000-520120-,M&R-Buildings,E,0,,,,,
6200,70,7070,520120,62000520,520120,,6200-70-71-7070-707060-000000-000-520120-,M&R-Buildings,E,"4,500",,,,,
6200,70,7070,520120,62000530,520120,,6200-70-71-7070-707070-000000-000-520120-,M&R-Buildings,E,"10,000",,,,,
6200,70,7070,520120,62000540,520120,,6200-70-71-7070-707085-000000-000-520120-,M&R-Buildings,E,"33,311",,,,,
6200,70,7070,520120,62000550,520120,,6200-70-71-7070-707086-000000-000-520120-,M&R-Buildings,E,"44,189",,,,,
6200,70,7070,520120,62000560,520120,,6200-70-71-7070-707087-000000-000-520120-,M&R-Buildings,E,"8,000",,,,,
6200,70,7070,520150,62000440,520150,,6200-70-00-7070-707020-000000-000-520150-,M&R-Communication Eqpt,E,"1,500",,,,,
6200,70,7070,520150,62000530,520150,,6200-70-71-7070-707070-000000-000-520150-,M&R-Communication Eqpt,E,500,,,,,
6200,70,7070,520150,62000540,520150,,6200-70-71-7070-707085-000000-000-520150-,M&R-Communication Eqpt,E,854,,,,,
6200,70,7070,520150,62000550,520150,,6200-70-71-7070-707086-000000-000-520150-,M&R-Communication Eqpt,E,"1,500",,,,,
6200,70,7070,520160,62000530,520160,,6200-70-71-7070-707070-000000-000-520160-,ISP M&R-Communication Eqp,E,"1,525",,,,,
6200,70,7070,520160,62000540,520160,,6200-70-71-7070-707085-000000-000-520160-,ISP M&R-Communication Eqp,E,"3,558",,,,,
6200,70,7070,520160,62000550,520160,,6200-70-71-7070-707086-000000-000-520160-,ISP M&R-Communication Eqp,E,"1,017",,,,,
6200,70,7070,520160,62000560,520160,,6200-70-71-7070-707087-000000-000-520160-,ISP M&R-Communication Eqp,E,"1,017",,,,,
6200,70,7070,520180,62000520,520180,,6200-70-71-7070-707060-000000-000-520180-,Lubricants for Specialty Equip,E,500,,,,,
6200,70,7070,520180,62000530,520180,,6200-70-71-7070-707070-000000-000-520180-,Lubricants for Specialty Equip,E,500,,,,,
6200,70,7070,520180,62000540,520180,,6200-70-71-7070-707085-000000-000-520180-,Lubricants for Specialty Equip,E,"4,630",,,,,
6200,70,7070,520180,62000550,520180,,6200-70-71-7070-707086-000000-000-520180-,Lubricants for Specialty Equip,E,"2,000",,,,,
6200,70,7070,520180,62000560,520180,,6200-70-71-7070-707087-000000-000-520180-,Lubricants for Specialty Equip,E,500,,,,,
6200,70,7070,520190,62000520,520190,,6200-70-71-7070-707060-000000-000-520190-,M&R-Other,E,"3,800",,,,,
